"population_id","year","abundance","Trend","geometry"
2395,2002,"1046","Increasing",c(35.58333, -3.16667)
2395,2003,"2314","Increasing",c(35.58333, -3.16667)
2395,2004,"1789","Increasing",c(35.58333, -3.16667)
2395,2005,"2511","Increasing",c(35.58333, -3.16667)
2591,1970,"122.5","Decreasing",c(10.4, 59.08278)
2591,1971,"119","Decreasing",c(10.4, 59.08278)
2591,1972,"115.5","Decreasing",c(10.4, 59.08278)
2591,1973,"112.2","Decreasing",c(10.4, 59.08278)
2591,1974,"108.9","Decreasing",c(10.4, 59.08278)
2591,1975,"105.7","Decreasing",c(10.4, 59.08278)
2591,1976,"102.6","Decreasing",c(10.4, 59.08278)
2591,1977,"99.7","Decreasing",c(10.4, 59.08278)
2591,1978,"96.8","Decreasing",c(10.4, 59.08278)
2591,1979,"93.9","Decreasing",c(10.4, 59.08278)
2591,1980,"91.2","Decreasing",c(10.4, 59.08278)
2591,1981,"88.6","Decreasing",c(10.4, 59.08278)
2591,1982,"86","Decreasing",c(10.4, 59.08278)
2591,1983,"83.5","Decreasing",c(10.4, 59.08278)
2591,1984,"81.1","Decreasing",c(10.4, 59.08278)
2591,1985,"78.7","Decreasing",c(10.4, 59.08278)
2591,1986,"76.4","Decreasing",c(10.4, 59.08278)
2591,1987,"74.2","Decreasing",c(10.4, 59.08278)
2591,1988,"72","Decreasing",c(10.4, 59.08278)
2591,1989,"69.9","Decreasing",c(10.4, 59.08278)
2591,1990,"67.9","Decreasing",c(10.4, 59.08278)
2591,1991,"65.9","Decreasing",c(10.4, 59.08278)
2591,1992,"64","Decreasing",c(10.4, 59.08278)
2591,1993,"50","Decreasing",c(10.4, 59.08278)
2591,1994,"62.8","Decreasing",c(10.4, 59.08278)
2591,1995,"79.5","Decreasing",c(10.4, 59.08278)
2591,1996,"35","Decreasing",c(10.4, 59.08278)
2591,1997,"18.7","Decreasing",c(10.4, 59.08278)
2591,1998,"10","Decreasing",c(10.4, 59.08278)
2591,1999,"35","Decreasing",c(10.4, 59.08278)
2591,2000,"10","Decreasing",c(10.4, 59.08278)
2600,1970,"61.9","Decreasing",c(10.4, 59.11667)
2600,1971,"56.9","Decreasing",c(10.4, 59.11667)
2600,1972,"52.4","Decreasing",c(10.4, 59.11667)
2600,1973,"48.2","Decreasing",c(10.4, 59.11667)
2600,1974,"44.4","Decreasing",c(10.4, 59.11667)
2600,1975,"40.9","Decreasing",c(10.4, 59.11667)
2600,1976,"37.6","Decreasing",c(10.4, 59.11667)
2600,1977,"34.6","Decreasing",c(10.4, 59.11667)
2600,1978,"31.9","Decreasing",c(10.4, 59.11667)
2600,1979,"29.4","Decreasing",c(10.4, 59.11667)
2600,1980,"27","Decreasing",c(10.4, 59.11667)
2600,1981,"24.9","Decreasing",c(10.4, 59.11667)
2600,1982,"22.9","Decreasing",c(10.4, 59.11667)
2600,1983,"21.1","Decreasing",c(10.4, 59.11667)
2600,1984,"19.4","Decreasing",c(10.4, 59.11667)
2600,1985,"17.9","Decreasing",c(10.4, 59.11667)
2600,1986,"16.4","Decreasing",c(10.4, 59.11667)
2600,1987,"15.1","Decreasing",c(10.4, 59.11667)
2600,1988,"13.9","Decreasing",c(10.4, 59.11667)
2600,1989,"12.8","Decreasing",c(10.4, 59.11667)
2600,1990,"11.8","Decreasing",c(10.4, 59.11667)
2600,1991,"10.9","Decreasing",c(10.4, 59.11667)
2600,1992,"10","Decreasing",c(10.4, 59.11667)
2600,1993,"18","Decreasing",c(10.4, 59.11667)
2600,1994,"17","Decreasing",c(10.4, 59.11667)
2600,1995,"20","Decreasing",c(10.4, 59.11667)
2600,1996,"30","Decreasing",c(10.4, 59.11667)
2600,1997,"1","Decreasing",c(10.4, 59.11667)
2600,1998,"15","Decreasing",c(10.4, 59.11667)
2600,1999,"26","Decreasing",c(10.4, 59.11667)
2666,1988,"1474","Decreasing",c(5.65, 62.4)
2666,1989,"1362","Decreasing",c(5.65, 62.4)
2666,1990,"1285","Decreasing",c(5.65, 62.4)
2666,1991,"1122","Decreasing",c(5.65, 62.4)
2666,1992,"1115","Decreasing",c(5.65, 62.4)
2666,1993,"1027","Decreasing",c(5.65, 62.4)
2666,1994,"1002","Decreasing",c(5.65, 62.4)
2666,1995,"978","Decreasing",c(5.65, 62.4)
2666,1996,"976","Decreasing",c(5.65, 62.4)
2666,1997,"919","Decreasing",c(5.65, 62.4)
2666,1998,"844","Decreasing",c(5.65, 62.4)
2666,1999,"764","Decreasing",c(5.65, 62.4)
2666,2000,"736","Decreasing",c(5.65, 62.4)
2666,2001,"573","Decreasing",c(5.65, 62.4)
2666,2002,"525","Decreasing",c(5.65, 62.4)
2666,2003,"403","Decreasing",c(5.65, 62.4)
2666,2004,"294","Decreasing",c(5.65, 62.4)
2696,1974,"100","Decreasing",c(9.52194, 58.88278)
2696,1975,"77.16","Decreasing",c(9.52194, 58.88278)
2696,1976,"69.83","Decreasing",c(9.52194, 58.88278)
2696,1977,"87.07","Decreasing",c(9.52194, 58.88278)
2696,1978,"100.43","Decreasing",c(9.52194, 58.88278)
2696,1979,"88.36","Decreasing",c(9.52194, 58.88278)
2696,1980,"56.03","Decreasing",c(9.52194, 58.88278)
2696,1981,"75.13","Decreasing",c(9.52194, 58.88278)
2696,1982,"95.88","Decreasing",c(9.52194, 58.88278)
2696,1983,"70.98","Decreasing",c(9.52194, 58.88278)
2696,1984,"47.73","Decreasing",c(9.52194, 58.88278)
2696,1985,"48.15","Decreasing",c(9.52194, 58.88278)
2696,1986,"58.11","Decreasing",c(9.52194, 58.88278)
2696,1987,"63.51","Decreasing",c(9.52194, 58.88278)
2696,1988,"74.71","Decreasing",c(9.52194, 58.88278)
2696,1989,"63.92","Decreasing",c(9.52194, 58.88278)
2696,1990,"52.71","Decreasing",c(9.52194, 58.88278)
2696,1991,"55.2","Decreasing",c(9.52194, 58.88278)
2696,1992,"66.83","Decreasing",c(9.52194, 58.88278)
2696,1993,"71.81","Decreasing",c(9.52194, 58.88278)
2696,1994,"28.64","Decreasing",c(9.52194, 58.88278)
2696,1995,"42.34","Decreasing",c(9.52194, 58.88278)
2696,1996,"17.02","Decreasing",c(9.52194, 58.88278)
2696,1997,"34.04","Decreasing",c(9.52194, 58.88278)
2696,1998,"36.94","Decreasing",c(9.52194, 58.88278)
2696,1999,"15.36","Decreasing",c(9.52194, 58.88278)
2696,2000,"20.75","Decreasing",c(9.52194, 58.88278)
2696,2001,"16.19","Decreasing",c(9.52194, 58.88278)
2696,2002,"10.38","Decreasing",c(9.52194, 58.88278)
2696,2003,"9.55","Decreasing",c(9.52194, 58.88278)
2696,2004,"22.83","Decreasing",c(9.52194, 58.88278)
2738,1973,"4.8","Increasing",c(8.76667, 58.95)
2738,1974,"15.6","Increasing",c(8.76667, 58.95)
2738,1975,"5.5","Increasing",c(8.76667, 58.95)
2738,1976,"4.8","Increasing",c(8.76667, 58.95)
2738,1977,"2.6","Increasing",c(8.76667, 58.95)
2738,1978,"4.7","Increasing",c(8.76667, 58.95)
2738,1979,"15.3","Increasing",c(8.76667, 58.95)
2738,1980,"8.8","Increasing",c(8.76667, 58.95)
2738,1981,"10.6","Increasing",c(8.76667, 58.95)
2738,1982,"13.2","Increasing",c(8.76667, 58.95)
2738,1983,"12.4","Increasing",c(8.76667, 58.95)
2738,1984,"22.7","Increasing",c(8.76667, 58.95)
2738,1985,"21.2","Increasing",c(8.76667, 58.95)
2738,1986,"21.9","Increasing",c(8.76667, 58.95)
2738,1987,"19","Increasing",c(8.76667, 58.95)
2738,1988,"20.5","Increasing",c(8.76667, 58.95)
2738,1989,"20.3","Increasing",c(8.76667, 58.95)
2738,1990,"20.8","Increasing",c(8.76667, 58.95)
2738,1991,"23.6","Increasing",c(8.76667, 58.95)
2738,1992,"17.5","Increasing",c(8.76667, 58.95)
2738,1993,"16.4","Increasing",c(8.76667, 58.95)
2738,1994,"17.6","Increasing",c(8.76667, 58.95)
2738,1995,"12.4","Increasing",c(8.76667, 58.95)
2738,1996,"10.6","Increasing",c(8.76667, 58.95)
2738,1997,"16.4","Increasing",c(8.76667, 58.95)
2738,1998,"16.1","Increasing",c(8.76667, 58.95)
2738,1999,"10.8","Increasing",c(8.76667, 58.95)
2738,2000,"15.6","Increasing",c(8.76667, 58.95)
2738,2001,"22.9","Increasing",c(8.76667, 58.95)
2738,2002,"20.9","Increasing",c(8.76667, 58.95)
2738,2003,"15.3","Increasing",c(8.76667, 58.95)
2793,1976,"1689","Decreasing",c(10, 59.06667)
2793,1977,"2100","Decreasing",c(10, 59.06667)
2793,1978,"2800","Decreasing",c(10, 59.06667)
2793,1979,"3813","Decreasing",c(10, 59.06667)
2793,1980,"4500","Decreasing",c(10, 59.06667)
2793,1981,"2140","Decreasing",c(10, 59.06667)
2793,1982,"4800","Decreasing",c(10, 59.06667)
2793,1983,"4580","Decreasing",c(10, 59.06667)
2793,1984,"3462","Decreasing",c(10, 59.06667)
2793,1985,"5450","Decreasing",c(10, 59.06667)
2793,1986,"793","Decreasing",c(10, 59.06667)
2793,1987,"850","Decreasing",c(10, 59.06667)
2793,1988,"5780","Decreasing",c(10, 59.06667)
2840,1990,"13","Increasing",c(9.41667, 58.86667)
2840,1991,"10","Increasing",c(9.41667, 58.86667)
2840,1992,"9","Increasing",c(9.41667, 58.86667)
2840,1993,"8","Increasing",c(9.41667, 58.86667)
2840,1994,"13","Increasing",c(9.41667, 58.86667)
2840,1995,"15","Increasing",c(9.41667, 58.86667)
2840,1996,"21","Increasing",c(9.41667, 58.86667)
2840,1997,"20","Increasing",c(9.41667, 58.86667)
2840,1998,"10","Increasing",c(9.41667, 58.86667)
2840,1999,"17","Increasing",c(9.41667, 58.86667)
2840,2000,"25","Increasing",c(9.41667, 58.86667)
2840,2001,"14","Increasing",c(9.41667, 58.86667)
2840,2002,"20","Increasing",c(9.41667, 58.86667)
2840,2003,"21","Increasing",c(9.41667, 58.86667)
3274,1970,"282","Decreasing",c(-115, 55)
3274,1971,"270","Decreasing",c(-115, 55)
3274,1972,"176","Decreasing",c(-115, 55)
3274,1973,"175","Decreasing",c(-115, 55)
3274,1974,"180","Decreasing",c(-115, 55)
3274,1975,"179","Decreasing",c(-115, 55)
3274,1976,"174","Decreasing",c(-115, 55)
3274,1977,"173","Decreasing",c(-115, 55)
3274,1978,"134","Decreasing",c(-115, 55)
3274,1979,"144","Decreasing",c(-115, 55)
3274,1980,"124","Decreasing",c(-115, 55)
3274,1981,"134","Decreasing",c(-115, 55)
3274,1982,"109","Decreasing",c(-115, 55)
3274,1983,"80.8","Decreasing",c(-115, 55)
3274,1984,"89.7","Decreasing",c(-115, 55)
3274,1985,"80.9","Decreasing",c(-115, 55)
3274,1986,"67.8","Decreasing",c(-115, 55)
3274,1987,"60.8","Decreasing",c(-115, 55)
3274,1988,"73.7","Decreasing",c(-115, 55)
3274,1989,"63.4","Decreasing",c(-115, 55)
3274,1990,"60.3","Decreasing",c(-115, 55)
3274,1991,"55.1","Decreasing",c(-115, 55)
3274,1992,"68.4","Decreasing",c(-115, 55)
3274,1993,"50.7","Decreasing",c(-115, 55)
3274,1994,"45.3","Decreasing",c(-115, 55)
3274,1995,"49.3","Decreasing",c(-115, 55)
3274,1996,"41.1","Decreasing",c(-115, 55)
3274,1997,"41","Decreasing",c(-115, 55)
3274,1998,"26.5","Decreasing",c(-115, 55)
3274,1999,"23","Decreasing",c(-115, 55)
3274,2000,"22.1","Decreasing",c(-115, 55)
3274,2001,"17.7","Decreasing",c(-115, 55)
3274,2002,"17.8","Decreasing",c(-115, 55)
3274,2003,"17","Decreasing",c(-115, 55)
3274,2004,"18.7","Decreasing",c(-115, 55)
3274,2005,"15.9","Decreasing",c(-115, 55)
3274,2006,"18.8","Decreasing",c(-115, 55)
3274,2007,"15.2","Decreasing",c(-115, 55)
3274,2008,"15.6","Decreasing",c(-115, 55)
3274,2009,"13.3","Decreasing",c(-115, 55)
3274,2010,"10","Decreasing",c(-115, 55)
3274,2011,"9.96","Decreasing",c(-115, 55)
3274,2012,"10.3","Decreasing",c(-115, 55)
3419,1986,"68.75","Decreasing",c(-96.29611, 44.44694)
3419,1987,"75","Decreasing",c(-96.29611, 44.44694)
3419,1988,"68.75","Decreasing",c(-96.29611, 44.44694)
3419,1989,"72","Decreasing",c(-96.29611, 44.44694)
3419,1990,"83","Decreasing",c(-96.29611, 44.44694)
3419,1991,"78.5","Decreasing",c(-96.29611, 44.44694)
3419,1992,"71","Decreasing",c(-96.29611, 44.44694)
3419,1993,"71","Decreasing",c(-96.29611, 44.44694)
3419,1994,"69.5","Decreasing",c(-96.29611, 44.44694)
3419,1995,"62.5","Decreasing",c(-96.29611, 44.44694)
3439,1986,"68.75","Decreasing",c(-93.62833, 47.73167)
3439,1987,"38","Decreasing",c(-93.62833, 47.73167)
3439,1988,"42.95","Decreasing",c(-93.62833, 47.73167)
3439,1989,"28.87","Decreasing",c(-93.62833, 47.73167)
3439,1990,"47","Decreasing",c(-93.62833, 47.73167)
3439,1991,"53","Decreasing",c(-93.62833, 47.73167)
3439,1992,"31","Decreasing",c(-93.62833, 47.73167)
3439,1993,"15","Decreasing",c(-93.62833, 47.73167)
3439,1994,"37.5","Decreasing",c(-93.62833, 47.73167)
3439,1995,"44.7","Decreasing",c(-93.62833, 47.73167)
3443,1986,"33","Increasing",c(-93.14583, 46.11639)
3443,1987,"17","Increasing",c(-93.14583, 46.11639)
3443,1988,"52.5","Increasing",c(-93.14583, 46.11639)
3443,1989,"37","Increasing",c(-93.14583, 46.11639)
3443,1990,"52","Increasing",c(-93.14583, 46.11639)
3443,1991,"43.75","Increasing",c(-93.14583, 46.11639)
3443,1992,"43.75","Increasing",c(-93.14583, 46.11639)
3443,1993,"33","Increasing",c(-93.14583, 46.11639)
3443,1994,"55.25","Increasing",c(-93.14583, 46.11639)
3443,1995,"21.75","Increasing",c(-93.14583, 46.11639)
3463,1986,"53.1","Increasing",c(-95.29611, 44.44694)
3463,1987,"44.5","Increasing",c(-95.29611, 44.44694)
3463,1988,"23.5","Increasing",c(-95.29611, 44.44694)
3463,1989,"46.8","Increasing",c(-95.29611, 44.44694)
3463,1990,"38","Increasing",c(-95.29611, 44.44694)
3463,1991,"53.1","Increasing",c(-95.29611, 44.44694)
3463,1992,"43","Increasing",c(-95.29611, 44.44694)
3463,1993,"51.5","Increasing",c(-95.29611, 44.44694)
3463,1994,"53.1","Increasing",c(-95.29611, 44.44694)
3463,1995,"43","Increasing",c(-95.29611, 44.44694)
3486,1986,"28","Increasing",c(-95.22806, 48.10611)
3486,1987,"29","Increasing",c(-95.22806, 48.10611)
3486,1988,"7","Increasing",c(-95.22806, 48.10611)
3486,1989,"66","Increasing",c(-95.22806, 48.10611)
3486,1990,"53","Increasing",c(-95.22806, 48.10611)
3486,1991,"8","Increasing",c(-95.22806, 48.10611)
3486,1992,"23","Increasing",c(-95.22806, 48.10611)
3486,1993,"39","Increasing",c(-95.22806, 48.10611)
3486,1994,"34","Increasing",c(-95.22806, 48.10611)
3486,1995,"45","Increasing",c(-95.22806, 48.10611)
3523,1980,"100","Decreasing",c(7.59722, 50.52528)
3523,1981,"139.332436","Decreasing",c(7.59722, 50.52528)
3523,1982,"44.373089","Decreasing",c(7.59722, 50.52528)
3523,1983,"56.43901","Decreasing",c(7.59722, 50.52528)
3523,1984,"49.143198","Decreasing",c(7.59722, 50.52528)
3523,1985,"38.147613","Decreasing",c(7.59722, 50.52528)
3523,1986,"41.79123","Decreasing",c(7.59722, 50.52528)
3523,1987,"81.651329","Decreasing",c(7.59722, 50.52528)
3523,1988,"57.821843","Decreasing",c(7.59722, 50.52528)
3523,1989,"81.977517","Decreasing",c(7.59722, 50.52528)
3523,1990,"73.543788","Decreasing",c(7.59722, 50.52528)
3523,1991,"79.498979","Decreasing",c(7.59722, 50.52528)
3523,1992,"35.621107","Decreasing",c(7.59722, 50.52528)
3523,1993,"54.31233","Decreasing",c(7.59722, 50.52528)
3523,1994,"45.647589","Decreasing",c(7.59722, 50.52528)
3523,1995,"58.434321","Decreasing",c(7.59722, 50.52528)
3523,1996,"61.15692","Decreasing",c(7.59722, 50.52528)
3523,1997,"43.338696","Decreasing",c(7.59722, 50.52528)
3523,1998,"47.860021","Decreasing",c(7.59722, 50.52528)
3523,1999,"34.893769","Decreasing",c(7.59722, 50.52528)
3523,2000,"37.899668","Decreasing",c(7.59722, 50.52528)
3523,2001,"39.825803","Decreasing",c(7.59722, 50.52528)
3523,2002,"36.752981","Decreasing",c(7.59722, 50.52528)
3523,2003,"33.438654","Decreasing",c(7.59722, 50.52528)
3523,2004,"34.628017","Decreasing",c(7.59722, 50.52528)
3523,2005,"31.296584","Decreasing",c(7.59722, 50.52528)
3523,2006,"32.750289","Decreasing",c(7.59722, 50.52528)
3523,2007,"38.195488","Decreasing",c(7.59722, 50.52528)
3523,2008,"32.61899","Decreasing",c(7.59722, 50.52528)
3523,2009,"32.108787","Decreasing",c(7.59722, 50.52528)
3523,2010,"32.287113","Decreasing",c(7.59722, 50.52528)
3523,2011,"32.139432","Decreasing",c(7.59722, 50.52528)
3523,2012,"34.706012","Decreasing",c(7.59722, 50.52528)
3523,2013,"32.039999","Decreasing",c(7.59722, 50.52528)
3523,2014,"31.594101","Decreasing",c(7.59722, 50.52528)
3523,2015,"32.266249","Decreasing",c(7.59722, 50.52528)
3523,2016,"31.222615","Decreasing",c(7.59722, 50.52528)
3523,2017,"29.915404","Decreasing",c(7.59722, 50.52528)
3523,2018,"24.134628","Decreasing",c(7.59722, 50.52528)
3523,2019,"28.867043","Decreasing",c(7.59722, 50.52528)
3523,2020,"32.225987","Decreasing",c(7.59722, 50.52528)
3536,1980,"100","Increasing",c(7.59722, 50.52528)
3536,1981,"122.487223","Increasing",c(7.59722, 50.52528)
3536,1982,"81.156619","Increasing",c(7.59722, 50.52528)
3536,1983,"112.559604","Increasing",c(7.59722, 50.52528)
3536,1984,"108.271364","Increasing",c(7.59722, 50.52528)
3536,1985,"79.735655","Increasing",c(7.59722, 50.52528)
3536,1986,"69.243303","Increasing",c(7.59722, 50.52528)
3536,1987,"78.683944","Increasing",c(7.59722, 50.52528)
3536,1988,"107.085284","Increasing",c(7.59722, 50.52528)
3536,1989,"133.597208","Increasing",c(7.59722, 50.52528)
3536,1990,"148.384624","Increasing",c(7.59722, 50.52528)
3536,1991,"106.683338","Increasing",c(7.59722, 50.52528)
3536,1992,"129.301664","Increasing",c(7.59722, 50.52528)
3536,1993,"147.451329","Increasing",c(7.59722, 50.52528)
3536,1994,"148.280964","Increasing",c(7.59722, 50.52528)
3536,1995,"160.830394","Increasing",c(7.59722, 50.52528)
3536,1996,"113.064978","Increasing",c(7.59722, 50.52528)
3536,1997,"98.588171","Increasing",c(7.59722, 50.52528)
3536,1998,"137.382326","Increasing",c(7.59722, 50.52528)
3536,1999,"145.896376","Increasing",c(7.59722, 50.52528)
3536,2000,"153.088333","Increasing",c(7.59722, 50.52528)
3536,2001,"161.26605","Increasing",c(7.59722, 50.52528)
3536,2002,"155.381561","Increasing",c(7.59722, 50.52528)
3536,2003,"151.253273","Increasing",c(7.59722, 50.52528)
3536,2004,"146.116639","Increasing",c(7.59722, 50.52528)
3536,2005,"147.486743","Increasing",c(7.59722, 50.52528)
3536,2006,"138.819727","Increasing",c(7.59722, 50.52528)
3536,2007,"156.989399","Increasing",c(7.59722, 50.52528)
3536,2008,"162.19428","Increasing",c(7.59722, 50.52528)
3536,2009,"146.152165","Increasing",c(7.59722, 50.52528)
3536,2010,"127.567333","Increasing",c(7.59722, 50.52528)
3536,2011,"122.127683","Increasing",c(7.59722, 50.52528)
3536,2012,"130.45458","Increasing",c(7.59722, 50.52528)
3536,2013,"127.575885","Increasing",c(7.59722, 50.52528)
3536,2014,"153.319042","Increasing",c(7.59722, 50.52528)
3536,2015,"167.073084","Increasing",c(7.59722, 50.52528)
3536,2016,"171.371707","Increasing",c(7.59722, 50.52528)
3536,2017,"163.001071","Increasing",c(7.59722, 50.52528)
3536,2018,"156.215541","Increasing",c(7.59722, 50.52528)
3536,2019,"156.410971","Increasing",c(7.59722, 50.52528)
3536,2020,"162.540984","Increasing",c(7.59722, 50.52528)
3629,1990,"0","Fluctuating",c(-155.30361, 19.5475)
3629,1991,"0.02","Fluctuating",c(-155.30361, 19.5475)
3629,1992,"0.04","Fluctuating",c(-155.30361, 19.5475)
3629,1993,"0.44","Fluctuating",c(-155.30361, 19.5475)
3629,1994,"0.28","Fluctuating",c(-155.30361, 19.5475)
3629,1995,"0.2","Fluctuating",c(-155.30361, 19.5475)
3629,1996,"0.33","Fluctuating",c(-155.30361, 19.5475)
3629,1997,"0.22","Fluctuating",c(-155.30361, 19.5475)
3629,1998,"0.27","Fluctuating",c(-155.30361, 19.5475)
3629,1999,"0.15","Fluctuating",c(-155.30361, 19.5475)
3629,2000,"0.22","Fluctuating",c(-155.30361, 19.5475)
3629,2001,"0.17","Fluctuating",c(-155.30361, 19.5475)
3629,2002,"0.1","Fluctuating",c(-155.30361, 19.5475)
3629,2003,"0.16","Fluctuating",c(-155.30361, 19.5475)
3649,1970,"0.102","Fluctuating",c(-115, 55)
3649,1971,"0.097","Fluctuating",c(-115, 55)
3649,1972,"0.093","Fluctuating",c(-115, 55)
3649,1973,"0.103","Fluctuating",c(-115, 55)
3649,1974,"0.106","Fluctuating",c(-115, 55)
3649,1975,"0.093","Fluctuating",c(-115, 55)
3649,1976,"0.093","Fluctuating",c(-115, 55)
3649,1977,"0.094","Fluctuating",c(-115, 55)
3649,1978,"0.117","Fluctuating",c(-115, 55)
3649,1979,"0.093","Fluctuating",c(-115, 55)
3649,1980,"0.093","Fluctuating",c(-115, 55)
3649,1981,"0.105","Fluctuating",c(-115, 55)
3649,1982,"0.089","Fluctuating",c(-115, 55)
3649,1983,"0.095","Fluctuating",c(-115, 55)
3649,1984,"0.133","Fluctuating",c(-115, 55)
3649,1985,"0.159","Fluctuating",c(-115, 55)
3649,1986,"0.128","Fluctuating",c(-115, 55)
3649,1987,"0.098","Fluctuating",c(-115, 55)
3649,1988,"0.137","Fluctuating",c(-115, 55)
3649,1989,"0.104","Fluctuating",c(-115, 55)
3649,1990,"0.094","Fluctuating",c(-115, 55)
3649,1991,"0.098","Fluctuating",c(-115, 55)
3649,1992,"0.104","Fluctuating",c(-115, 55)
3649,1993,"0.096","Fluctuating",c(-115, 55)
3649,1994,"0.096","Fluctuating",c(-115, 55)
3649,1995,"0.107","Fluctuating",c(-115, 55)
3649,1996,"0.094","Fluctuating",c(-115, 55)
3649,1997,"0.131","Fluctuating",c(-115, 55)
3649,1998,"0.117","Fluctuating",c(-115, 55)
3649,1999,"0.147","Fluctuating",c(-115, 55)
3649,2000,"0.113","Fluctuating",c(-115, 55)
3649,2001,"0.119","Fluctuating",c(-115, 55)
3649,2002,"0.166","Fluctuating",c(-115, 55)
3649,2003,"0.226","Fluctuating",c(-115, 55)
3649,2004,"0.12","Fluctuating",c(-115, 55)
3649,2005,"0.124","Fluctuating",c(-115, 55)
3649,2006,"0.114","Fluctuating",c(-115, 55)
3649,2007,"0.131","Fluctuating",c(-115, 55)
3649,2008,"0.19","Fluctuating",c(-115, 55)
3649,2009,"0.192","Fluctuating",c(-115, 55)
3649,2010,"0.211","Fluctuating",c(-115, 55)
3649,2011,"0.129","Fluctuating",c(-115, 55)
3649,2012,"0.123","Fluctuating",c(-115, 55)
3690,1970,"64","Decreasing",c(-106, 54)
3690,1971,"65.2","Decreasing",c(-106, 54)
3690,1972,"64.7","Decreasing",c(-106, 54)
3690,1973,"70.9","Decreasing",c(-106, 54)
3690,1974,"67.5","Decreasing",c(-106, 54)
3690,1975,"69.3","Decreasing",c(-106, 54)
